Term	fdr	es	nes	gene %	lead_genes
mitochondrial translation (GO:0032543)	0.0006397395533637741	0.43039257805612074	2.509418053332395	33.32%	MRPL22;MRPL13;MRPS21;MRPL33;CHCHD1;MRPL27;MRPL17;MRPL11;MRPL18;MRPL40;MRPL52;MRPL51;MRPS33;MRPL21;MRPL36;NDUFA7;MRPL47;MRPL24;MRPS18A;MRPS14;MRPS23;MRPS17;MRPL14;MRPL48;MRPL42;MRPL57;RARS2;MRPS11;MRPS10;MRPL54;MRPL46;MRPS28;MRPS16;MRPL32;MRPL38;MRPL12;MRPL20;TSFM
regulation of nitric oxide biosynthetic process (GO:0045428)	0.0009817431761999884	0.5977253221415906	2.4730945271033287	10.52%	IL1B;HBB;CAV1;TLR4;PTGIS;CX3CR1;ASS1;GLA
cellular response to interleukin-1 (GO:0071347)	0.0009645196117052517	0.3930489144426061	2.469792595159011	25.49%	CCL11;IL1B;GBP1;CCL26;CXCL8;PTGIS;UBA52;PSMB2;PSMA2;PSMA5;SKP1;RBX1;GBP3;PSMD14;PYCARD;IRAK3;PSMD9;UBB;PSMA4;PSMB1;PSMA1;RPS27A;TANK;PSMD11;PSMC5;PSMB5;PSMB6;PSMD12;PSME2;IRAK4;PSMD10;PSMC2;UBE2N;PSMA7;PSMC4;PSMB4;IRAK1;UBC
keratan sulfate catabolic process (GO:0042340)	0.0010616367588148839	0.8986476219419541	2.452368197234118	10.22%	OMD;PRELP;FMOD;LUM;OGN;HEXA
cellular response to lipopolysaccharide (GO:0071222)	0.0010436429154451403	0.4531321722845892	2.4509035783755357	12.65%	LY96;IL6;CD14;IL1B;PDCD1LG2;SERPINE1;TLR4;CXCL8;CX3CR1;PYCARD;VIM;TICAM1;CXCL1;CHMP5;CD274
mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	0.001099552357343987	0.5370524222250832	2.4429643014979434	33.19%	NDUFA4;NDUFC2;NDUFC1;NDUFB6;NDUFA11;NDUFB3;NDUFB4;NDUFA2;NDUFA7;NDUFA13;NDUFB2;NDUFA9;NDUFS4;NDUFB9;NDUFA1;NDUFA12;NDUFV3;NDUFS8;NDUFA5
positive regulation of inflammatory response (GO:0050729)	0.0012978322906355255	0.4509305769869038	2.426364718718279	8.03%	NUPR1;IL6;IL1B;NMI;SERPINE1;TSLP;RPS19;OSMR;TLR4;IFI35;IL15;PTGER4
cellular response to tumor necrosis factor (GO:0071356)	0.001596124389692884	0.33763558062643995	2.4166543460528054	23.85%	CCL11;TNFRSF11B;PID1;GBP1;CCL26;CD70;CXCL8;PSMB2;TMSB4X;PSMA2;PSMA5;LTBR;GBP3;RPS3;EDARADD;PSMD14;TNFSF9;PYCARD;PSMD9;PSMA4;PSMB1;CD58;PSMA1;TANK;EIF5A;PSMD11;EDA2R;PSMC5;PSMB5;PSMB6;PSMD12;PSME2;PSMD10;TP53;TNFSF12;PSMC2;TNFRSF1A;PSMA7;STAT1;TRADD;PSMC4;PSMB4
ventricular cardiac muscle tissue morphogenesis (GO:0055010)	0.0	-0.7318812881111075	-2.4120368956054397	5.71%	MYH7;MYH6;MYL3;MYBPC3;TNNC1;MYL2;NKX2-5;RYR2;TNNI3;TNNT2;HAND1;PROX1;LRP2
NIK/NF-kappaB signaling (GO:0038061)	0.0017104147780906463	0.43743859312802946	2.4054394643959407	33.43%	PSMB2;PSMA2;PSMA5;SKP1;PSMD14;PSMD9;PSMA4;PSMB1;PSMA1;PSMD11;COPS8;PSMC5;PSMB5;PSMB6;PSMD12;PSME2;RELB;PSMD10;PSMC2;PSMA7;PSMC4;PSMB4;TLR3;IRAK1;PSMF1;PSMC6;PSMD8;PSMD13;PSMC3
nucleotide-excision repair (GO:0006289)	0.0017867725806839788	0.3947215155310861	2.4028404132811176	34.05%	GTF2H5;UBA52;POLR2L;RBX1;POLR2K;RFC1;POLR2F;UBB;ERCC6;PPIE;RPS27A;POLR2G;ISY1;COPS8;PCNA;COPS5;TP53;ERCC4;POLD4;CETN2;MNAT1;COMMD1;UBC;RPA3;RPA2;COPS4;ZNF830;GTF2H1;GTF2H3;POLR2H;CCNH;POLB;COPS7A;POLD3;ERCC8;TCEA1;POLK
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	0.0017592837717503793	0.4134525995909615	2.4015445056473546	33.98%	UBA52;PSMB2;PSMA2;PSMA5;RBX1;PSMD14;PSMD9;UBB;PSMA4;PSMB1;PSMA1;RPS27A;PSMD11;PSMC5;PSMB5;PSMB6;PSMD12;PSME2;PSMD10;PSMC2;PSMA7;PSMC4;PSMB4;UBC;PSMF1;PSMC6;PSMD8;PSMD13;PSMC3;NFE2L2
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	0.001799267493835615	0.40751169069070114	2.39758431084433	25.49%	HMOX1;UBA52;PSMB2;PSMA2;PSMA5;RBX1;PSMD14;PSMD9;UBB;PSMA4;PSMB1;PSMA1;RPS27A;MUC1;PSMD11;KLF2;PSMC5;PSMB5;PSMB6;PSMD12;PSME2;PSMD10;TP53;PSMC2;PSMA7;PSMC4;PSMB4;DDIT3;UBC
cardiac ventricle morphogenesis (GO:0003208)	0.0	-0.7073070283494691	-2.394894420572951	12.01%	MYH7;MYH6;MYL3;MYBPC3;TNNC1;MYL2;TNNI3;TNNT2;HEY2;HAND1;PROX1;SOX11;HEY1;TBX20;SFRP2;ISL1
myofibril assembly (GO:0030239)	0.0	-0.6940918970676033	-2.3887940394817484	9.17%	MYH6;ACTN2;MYL2;CSRP3;SYNPO2L;ACTC1;TMOD1;OBSCN;MYLK3;LMOD2;TCAP;TNNT2;PGM5;CASQ1;KLHL41;KRT19;TTN;FHOD3
termination of RNA polymerase I transcription (GO:0006363)	0.00203499242254708	0.6011540503535615	2.3880119490593708	34.95%	GTF2H5;POLR2L;POLR2K;POLR2F;TAF1A;MNAT1;TAF1B;POLR1C;GTF2H1;GTF2H3;POLR2H;CCNH;TTF1;TAF1D
positive regulation of interferon-beta production (GO:0032728)	0.002005066063391976	0.562341686148028	2.3829864713027726	9.23%	OAS2;OAS3;OAS1;TLR4;DHX58;IFIH1;ISG15
regulation of interleukin-8 production (GO:0032677)	0.0020397493005801497	0.461762891569867	2.379186611676814	13.36%	LEP;IL6;CD14;IL1B;CD244;SERPINE1;TLR4;ANXA1;F3;TMSB4X;ANXA4;PYCARD;CD58;LAMTOR5
positive regulation of response to external stimulus (GO:0032103)	0.002104857369772775	0.40566119640398723	2.3724201535749305	8.03%	OASL;LY96;IL1B;NMI;CCL26;SERPINE1;TSLP;RARRES2;TLR4;IFI35;PLSCR1;THBS1;DHX58;IL15;PTGER4
ribosomal large subunit biogenesis (GO:0042273)	0.0024159178555727035	0.47829437520877616	2.363641229118945	29.65%	EIF6;RPL35A;EBNA1BP2;RSL1D1;RPF2;RPL26L1;PAK1IP1;MRTO4;RSL24D1;RPLP0;NOP2;SDAD1;RPL3;RPL11;RPL14;RRP15;LAS1L
COPII-coated vesicle budding (GO:0090114)	0.0028405102564719666	0.4222825392547925	2.354501354903267	31.08%	CD59;TRAPPC2L;CNIH1;CNIH3;BET1;SAR1B;SEC13;TMED10;GOSR2;SAR1A;VAPA;SCFD1;SEC31A;PPP6C;SEC23B;LMAN1;SEC24D;SEC22B;MCFD2;TBC1D20;TMED2
ncRNA processing (GO:0034470)	0.002801599157068241	0.3258538316537298	2.3543622506618513	37.48%	RPS19;UBA52;RPS14;RPLP1;RPL34;RPL32;MPHOSPH6;EXOSC1;POP5;RPL27A;RPL28;RPL37;RPS6;EMG1;POP4;RPL36;RPL35A;RPS16;RPP30;C1D;EBNA1BP2;ADAT1;RPL15;RPL30;POP1;DDX47;RPL35;MRTO4;POP7;RPL27;RPL12;UTP14A;DDX27;RPLP0;MPHOSPH10;RPL13;ESF1;DKC1;INTS12;EXOSC7;FCF1;NOL9;RPL3;RPL13A;RPL11;RPL14;RPS28;NOB1;LAS1L;RCL1;SBDS;LYAR;UTP15;DDX10;RPL22;RPL8;FARS2;NOP56;NOP58;IMP3;NOL8;INTS7;HNRNPA2B1;RPL10;XRN2;WDR12;EXOSC2
cardiac muscle cell development (GO:0055013)	0.0	-0.7187132213057802	-2.343496087811133	13.95%	MYH6;MYL2;CSRP3;NKX2-5;ACTC1;MYLK3;LRRC10;MYH11;TCAP;HEY2;ALPK3;TTN;FHOD3;SLC8A1;CXADR
cardiac myofibril assembly (GO:0055003)	0.0	-0.83025849608753	-2.3410463653718203	9.17%	MYL2;CSRP3;NEBL;ACTC1;MYLK3;TCAP;PROX1;NEB;TTN;FHOD3
regulation of heart contraction (GO:0008016)	0.0	-0.6274523395543288	-2.340950232410613	19.74%	MYH6;NKX2-5;RYR2;HRC;HSPB7;HCN4;TNNT2;DES;PLN;NPPA;FXYD6;ATP1B2;TRDN;FXYD1;CASQ1;ATP2A1;ATP1A2;KCNIP2;CORIN;GJA5;RNF207;CACNA1H;KCNQ1;CYP2J2;RYR3;ATP2A3;SLC8A1;ATP1A4;CASQ2;S100A1;KCNJ11;TBX2;ABCC9;BMP10
negative regulation of proteolysis (GO:0045861)	0.0030906336530749905	0.5266653192766403	2.3391313389271953	17.69%	CSTA;TIMP1;SERPINE2;ECM1;TM4SF20;CSTB;CHAC1;TIMP3;TIMP2;TMEM59;CLN3;CAMK2N1
positive regulation of innate immune response (GO:0045089)	0.0034599247511090787	0.7565246548088702	2.327899811506641	4.54%	NMI;RPS19;NLRC5;IFI35;PLSCR1
regulation of cellular ketone metabolic process (GO:0010565)	0.0037616264856504818	0.4259156908012086	2.3185940220194916	23.85%	NQO1;CAV1;PSMB2;PSMA2;PSMA5;PSMD14;PSMD9;PSMA4;PSMB1;PSMA1;PSMD11;PSMC5;PSMB5;PSMB6;PSMD12;PSME2;PSMD10;PSMC2;PSMA7;OAZ1;PSMC4;PSMB4
regulation of monocyte chemotactic protein-1 production (GO:0071637)	0.003827013399586864	0.9195200528112464	2.315059975079162	1.43%	IL1B;OAS3;OAS1;APOD
cardiac muscle tissue morphogenesis (GO:0055008)	0.0	-0.7014609483388093	-2.3121483806007364	2.61%	MYH7;MYH6;MYL3;MYBPC3;TNNC1;MYL2;NKX2-5;ACTC1;TNNI3;TCAP;TNNT2;HAND1;PROX1
COPII vesicle coating (GO:0048208)	0.004315743002575149	0.46882281575243845	2.3007411979644203	31.08%	CD59;TRAPPC2L;CNIH1;CNIH3;BET1;SAR1B;SEC13;TMED10;GOSR2;SCFD1;SEC31A;PPP6C;LMAN1;SEC24D;SEC22B;MCFD2;TBC1D20;TMED2
vesicle coating (GO:0006901)	0.004315743002575149	0.46882281575243845	2.3007411979644203	31.08%	CD59;TRAPPC2L;CNIH1;CNIH3;BET1;SAR1B;SEC13;TMED10;GOSR2;SCFD1;SEC31A;PPP6C;LMAN1;SEC24D;SEC22B;MCFD2;TBC1D20;TMED2
vesicle targeting, rough ER to cis-Golgi (GO:0048207)	0.004315743002575149	0.46882281575243845	2.3007411979644203	31.08%	CD59;TRAPPC2L;CNIH1;CNIH3;BET1;SAR1B;SEC13;TMED10;GOSR2;SCFD1;SEC31A;PPP6C;LMAN1;SEC24D;SEC22B;MCFD2;TBC1D20;TMED2
regulation of striated muscle contraction (GO:0006942)	0.0	-0.7606740533273588	-2.300615491531629	6.59%	MYL3;MYBPC3;TNNI1;MYL2;NKX2-5;RYR2;HCN4;ATP1A2;GJA5;RNF207
cellular protein metabolic process (GO:0044267)	0.004343910547531801	0.25656407467941655	2.2970913860957363	26.17%	IGF1;TIMP1;IL6;LGALS1;CSF2RB;RPS19;APOL1;PSENEN;FBN1;LOX;IGFBP3;RPS23;UBA52;RPS14;PAPPA;SCG2;RPLP1;EVA1A;RPL34;RPL32;STC2;TMEM208;MRPL13;RPL27A;RPL28;RPL37;RPS6;MRPS21;QPCT;NEDD8;RPS3;RPS29;RPS13;MMP2;RPL36;RPL35A;RPS5;FGF23;RPS16;MRPL27;MRPL11;RRBP1;MSRB1;MRPL18;RPS27A;DNAJC3;MRPL52;RPS21;QSOX1;IGFBP4;CALU;MRPL51;RPL15;CDKL3;RPL30;BMP4;MRPS33;MRPL36;LOXL2;SERP1;MRPL24;UBE2I;COPS5;RPS12;LMCD1;RPL35;UBL5;RPN2;FN1;UBA7;MRPS18A;MRPS14;RPS20;RPL27;RSL24D1;NAGPA;RPL12;TGOLN2;RPLP0;MRPS17;RPL13;RPS4X;SPCS1;MRPL42;UBE2S;RPL3;RPL13A;RPL11;MRPS11;RPS8;ATG3;HBS1L;RPL14;UBE2L3;RPS28;IGFBP7;SEC11C
negative regulation of cell cycle G1/S phase transition (GO:1902807)	0.004239238004217781	0.6197848821308574	2.2970214834763776	5.01%	GPNMB;CDKN2A;SLFN11;CDKN2C;CDKN2B
negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	0.004239238004217781	0.6197848821308574	2.2970214834763776	5.01%	GPNMB;CDKN2A;SLFN11;CDKN2C;CDKN2B
cellular response to molecule of bacterial origin (GO:0071219)	0.004502928701503946	0.42326319342358354	2.287834871977956	12.65%	LY96;IL6;CD14;IL1B;PDCD1LG2;SERPINE1;TLR4;CXCL8;CX3CR1;PYCARD;VIM;TICAM1;CXCL1;CHMP5;CD274
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	0.005717672258188733	0.7730677782486123	2.259681505940893	15.55%	RPS19;ANG;CXCL8;CXCL1;RPL30;ROMO1
negative regulation of chemokine production (GO:0032682)	0.0058046136073740704	0.8426766777760202	2.2573312467054403	1.43%	IL6;OAS3;OAS1;APOD
cardiac muscle tissue development (GO:0048738)	0.0	-0.6485425386622067	-2.2565528253549165	11.51%	CSRP3;NKX2-5;NPPB;BMP5;ACTC1;MYOCD;HCN4;TCAP;BMP7;NPPA;HEY2;ADAMTS9;GJA5;CACNA1G;SCN5A;TTN;HEY1;GATA5;SIK1;TBX20
regulation of peptidase activity (GO:0052547)	0.00606649576465648	0.7156711012140201	2.251656461666364	4.07%	CSTA;ECM1;RCN3;CAV1;CSTB
mitotic metaphase plate congression (GO:0007080)	0.0062724464021213806	0.5072325355531229	2.2483068210382835	29.15%	CHMP4A;CHMP5;VPS4B;EML4;CEP55;PINX1;SEH1L;CHMP2A;CDCA5;NUDC;ZW10;CDCA8;SPDL1;RAB11A;CHMP2B;PIBF1
transcription by RNA polymerase I (GO:0006360)	0.00652318701884972	0.5399342643611467	2.242252535703603	34.95%	GTF2H5;POLR2L;POLR2K;POLR2F;TAF1A;MNAT1;TAF1B;POLR1C;GTF2H1;GTF2H3;POLR2H;CCNH;TTF1;TAF1D
regulation of type I interferon production (GO:0032479)	0.006572879647234055	0.42669849837817625	2.240579908281211	34.67%	CD14;NLRC5;IFI16;DHX58;IFIH1;POLR2L;ISG15;HERC5;POLR2K;POLR2F;TAX1BP1;IRF1;UBA7;TRIM56;CYLD;IRAK1;TRIM25;CRCP;POLR1C;UBE2L6;POLR2H;XRCC5;TBK1;TRIM21;G3BP1;DDX58
sarcomere organization (GO:0045214)	0.0	-0.6928440836599471	-2.239088808443102	9.17%	MYH6;ACTN2;CSRP3;SYNPO2L;OBSCN;MYLK3;LMOD2;TCAP;TNNT2;CASQ1;KRT19;TTN;FHOD3
mitochondrial transport (GO:0006839)	0.006669812101690997	0.47706560663686226	2.238193021351227	27.34%	TSPO;TOMM7;PMAIP1;TMEM14A;TIMM17A;FIS1;TOMM5;TIMM10;BCAP31;DNAJC19;TMEM14C;TIMM9;TIMM8B;TIMM23
negative regulation of cell development (GO:0010721)	0.0067885406409933105	0.663560363469909	2.234421944681492	3.25%	IGF1;CCL11;IL6;IL1B;FBN1
positive regulation of response to biotic stimulus (GO:0002833)	0.006928362165629852	0.5928072983095204	2.2293648673320576	5.88%	OASL;LY96;NMI;IFI35;PLSCR1;DHX58
defense response to Gram-negative bacterium (GO:0050829)	0.007205577150254212	0.5948995740786457	2.222868183515333	18.13%	IL6;MR1;SERPINE1;RPS19;RARRES2;TLR4;PYCARD;RPL30;ROMO1;OPTN
nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)	0.007777886148791149	0.4648150045355003	2.214602970281226	34.05%	GTF2H5;UBA52;RBX1;RFC1;UBB;RPS27A;PCNA;ERCC4;POLD4;UBC;RPA3;RPA2;GTF2H1;GTF2H3;POLD3;POLK
positive regulation of T cell proliferation (GO:0042102)	0.008292457361635901	0.4566315901360102	2.208844930169079	12.65%	IGF1;LEP;IL6;IL1B;PDCD1LG2;CD70;ANXA1;IL15;EBI3;RPS3;TNFSF9;PYCARD;PNP;CD274
nucleotide-excision repair, preincision complex assembly (GO:0006294)	0.008229639293110665	0.4964468803983554	2.208695177662264	32.18%	GTF2H5;UBA52;RBX1;UBB;RPS27A;CETN2;MNAT1;UBC;RPA3;RPA2;GTF2H1;GTF2H3;CCNH
regulation of smooth muscle cell proliferation (GO:0048660)	0.00834762197820333	0.4588437985380397	2.2056096367072735	5.16%	IGF1;IL6;APOD;CDH13;ANG;IGFBP3;HMOX1;THBS1
negative regulation of cytokine production (GO:0001818)	0.008818632037688135	0.3234356623025696	2.200823266979572	15.29%	SRGN;IL6;GPNMB;APOD;INHBA;PDCD1LG2;GBP1;NLRC5;TLR4;ANXA1;THBS1;NAV3;DHX58;IFIH1;TMSB4X;CD200;PTGER4;ISG15;HERC5;ANXA4;PYCARD;IRAK3;CD274;TAX1BP1;AXL;CHID1;SYT11
granulocyte chemotaxis (GO:0071621)	0.008796418858751896	0.5733967197189468	2.1996665736780288	13.89%	CCL11;CCL26;CXCL8;SAA1;ANXA1;CKLF;SCG2;PPIA;CXCL1;LGALS3
cardiac cell development (GO:0055006)	0.00015868552593532008	-0.8102073914230483	-2.196234717625225	13.95%	MYH6;NKX2-5;LRRC10;MYH11;TCAP;ALPK3;TTN;SLC8A1;CXADR
translational elongation (GO:0006414)	0.012410788983882624	0.3712446339512498	2.164504139157579	33.32%	MRPL22;MRPL13;MRPS21;MRPL33;CHCHD1;MRPL27;MRPL17;MRPL11;MRPL18;MRPL40;MRPL52;MRPL51;MRPS33;MRPL21;MRPL36;MRPL47;MRPL24;MRPS18A;MRPS14;MRPS23;MRPS17;MRPL14;MRPL48;MRPL42;MRPL57;MRPS11;MRPS10;MRPL54;MRPL46;MRPS28;MRPS16;MRPL32;MRPL38;MRPL12;MRPL20;TSFM
positive regulation of chemotaxis (GO:0050921)	0.014337300345759828	0.5340984610053455	2.1504191744636567	6.77%	IL6;CCL26;CDH13;RARRES2;THBS1;F3;TMSB4X;NTRK3
positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	0.014838619191341182	0.5653232403431413	2.1451344876450973	9.93%	INHBA;CAV1;THBS1;PMAIP1;G0S2;LTBR;PYCARD
regulation of cardiac conduction (GO:1903779)	0.00045100096844775185	-0.620423997990863	-2.142907363200243	13.92%	NKX2-5;RYR2;NPPA;FXYD6;ATP1B2;TRDN;FXYD1;TBX5;CASQ1;ATP2A1;ATP1A2;CORIN;GJA5;RYR3;ATP2A3;SLC8A1;ATP1A4;CASQ2
prostaglandin biosynthetic process (GO:0001516)	0.01602809013205273	0.7835085227360614	2.136714126025932	8.76%	AKR1C3;PTGS1;CBR1;PTGIS;PLA2G4A
ribonucleoprotein complex biogenesis (GO:0022613)	0.0168179151037566	0.41327844357546284	2.1310502287094706	25.72%	RPS19;RPS6;EMG1;RPL35A;RPS16;EBNA1BP2;RPF2;MRPL36;RPL26L1;PAK1IP1;MRTO4;RIOK1;SDAD1;RPL11;RPL14;RPS28
positive regulation of T cell activation (GO:0050870)	0.017032688403385156	0.45636094588042714	2.129260709796532	12.65%	LEP;IL6;IL1B;PDCD1LG2;THY1;CD70;ANXA1;IL15;PYCARD;PNP;CD274
platelet degranulation (GO:0002576)	0.01695571392165961	0.3439430697619896	2.127948790318606	7.70%	IGF1;SRGN;SERPINA3;TIMP1;ECM1;SPARC;SERPINE1;ANXA5;RARRES2;CD9;ISLR;THBS1;TAGLN2;TMSB4X;TIMP3;VEGFC
transcription initiation from RNA polymerase I promoter (GO:0006361)	0.01738921691058824	0.5351137450400761	2.124378689657833	34.95%	GTF2H5;POLR2L;POLR2K;POLR2F;TAF1A;MNAT1;TAF1B;POLR1C;GTF2H1;GTF2H3;POLR2H;CCNH;TAF1D
inflammatory response (GO:0006954)	0.018036693714963747	0.322441207636155	2.1204293824108054	8.03%	TNFAIP6;CCL11;SERPINA3;IL6;CD14;IL1B;NOX4;CCL26;HRH1;CD44;MGLL;TLR4;CXCL8;ANXA1;APOL3;THBS1;SCG2;PTX3;PTGER2;PTGER4
modification-dependent macromolecule catabolic process (GO:0043632)	0.018892308685273956	0.768363064078136	2.114979547373187	13.34%	UBA52;NEDD8;ISG15;UBB;RPS27A
positive regulation of interleukin-8 production (GO:0032757)	0.019138154544041285	0.4416780637517238	2.1114313131549154	13.36%	LEP;IL6;CD14;IL1B;CD244;SERPINE1;TLR4;F3;PYCARD;CD58;LAMTOR5
regulation of blood circulation (GO:1903522)	0.0007497891100443873	-0.6887978655725636	-2.1068728720482106	8.58%	MYH6;HSPB7;TNNT2;DES;PLN;FXYD1;KCNIP2;AGER;CACNA1H;KCNQ1;CYP2J2
cellular response to virus (GO:0098586)	0.02036135347438776	0.6484553995843297	2.10247213363239	22.13%	IL6;OAS1;IFIH1;IFI6;EIF5A;BAX;POU2F2
regulation of vasculature development (GO:1901342)	0.020473081060634942	0.5888692658563637	2.101021094163051	3.96%	LEP;IL6;GPNMB;SP100;HMOX1
positive regulation of positive chemotaxis (GO:0050927)	0.021065108319642697	0.6371764723552809	2.0975734931307652	7.70%	CDH13;CXCL8;SCG2;F3;NTRK3;VEGFC
positive regulation of chemokine production (GO:0032722)	0.02109228261131161	0.4788419065161061	2.096569989707541	14.22%	IL6;IL1B;OAS3;OAS1;TSLP;TLR4;HMOX1;PYCARD;EIF2AK2;MBP
positive regulation of viral process (GO:0048524)	0.020929410388064854	0.3935051074858974	2.0962182502071065	60.82%	POLR2L;POLR2K;PPIA;POLR2F;PPIE;POLR2G;AXL;SUPT4H1;PPIH;GTF2F2;TBC1D20;KPNA6;POLR2H;VAPB;PABPC1;MDFIC;SRPK1;HACD3;RAB7A;NELFA;LARP1;PPARA;PPID;TARBP2;CTDP1;POLR2B;NELFE;VPS4A
positive regulation of receptor-mediated endocytosis (GO:0048260)	0.022009842913671942	0.49877642554660107	2.0891829667223605	4.75%	SFRP4;GREM1;SERPINE1;DAB2;ANXA2
negative regulation of peptidase activity (GO:0010466)	0.02191650122434794	0.4337893934153462	2.0884959856981387	11.10%	CSTA;SERPINA3;TIMP1;SERPINE2;ECM1;SERPINE1;CSTB;SPOCK1;TIMP3;TIMP2;SERPINB8
DNA replication initiation (GO:0006270)	0.021972567275327738	0.5519590033071679	2.0867623479765482	30.30%	ORC5;POLE3;ORC1;POLE4;POLA2;GMNN;RPA3;PRIM2;RPA2;CDC6;NOC3L
lipopolysaccharide-mediated signaling pathway (GO:0031663)	0.023878612026986917	0.7781897626073451	2.077189444826873	10.64%	CD14;IL1B;TLR4;TICAM1
nucleotide-excision repair, DNA damage recognition (GO:0000715)	0.02413562860417875	0.5185636031649423	2.074077111956441	48.26%	UBA52;RBX1;UBB;RPS27A;COPS8;COPS5;CETN2;UBC;COPS4;COPS7A;COPS2;COPS3;PARP1;XPA;CUL4A
negative regulation of protein processing (GO:0010955)	0.023991871928276173	0.758029498817129	2.0737292509675456	5.16%	SERPINE2;SERPINE1;CHAC1;THBS1
response to interferon-beta (GO:0035456)	0.023975605060134738	0.5579042464171637	2.0726890818688934	6.63%	XAF1;OAS1;PLSCR1;IFITM3;IFI16;IFITM2
neutrophil degranulation (GO:0043312)	0.024296560154213904	0.2748626809566513	2.070379839930601	19.11%	TNFAIP6;SERPINA3;CD14;HBB;FTL;S100A11;NFASC;PLAUR;HLA-B;CDA;CTSS;CD44;SLC2A5;CSTB;ANPEP;NDUFC2;ANXA2;CD59;DYNLL1;BST1;PSMA2;PSMA5;PTX3;AGA;FTH1;NPC2;TIMP2;QPCT;ATP6V0C;COMMD9;PSMD14;PYCARD;CAP1;LAMP2;GLA;B2M;IQGAP1;PPIA;NIT2;ATP6AP2;CXCL1;MGST1;ADGRE5;PNP;PSMB1;PPIE;LAMTOR2;CD58;ARPC5;PLAU;COTL1;DNAJC3;CYSTM1;LGALS3;QSOX1;DYNLT1;APRT;LAMTOR3;CD63;CTSD;PSMD11;RAB5C;VAPA;MVP;RHOA;PSMD12;DSN1;SNAP23;RAB31
negative regulation of apoptotic signaling pathway (GO:2001234)	0.02452441577820028	0.38504601035487024	2.068202725384609	24.52%	IGF1;PLAUR;CX3CR1;THBS1;SCG2;TMEM14A;SLC35F6;HERPUD1;LGALS3;BMP4;SH3RF1;TRIAP1;ACVR1;NDUFA13;PRELID1;PSMD10;BDNF;PARK7;TMBIM6;GSTP1
detection of mechanical stimulus (GO:0050982)	0.001700202063592715	-0.7904100587143658	-2.0681482254222154	7.89%	CSRP3;TCAP;PKD2L2;PKDREJ;PKD1L3;TTN
regulation of cardiac muscle contraction (GO:0055117)	0.0016553785546434526	-0.6645537194946797	-2.067424600965045	7.59%	NKX2-5;RYR2;TNNI3;HCN4;PLN;NPPA;GJA5;RNF207;SCN5A;KCNQ1
neutrophil activation involved in immune response (GO:0002283)	0.02556895561125303	0.27110563343253696	2.063599102268372	19.11%	TNFAIP6;SERPINA3;CD14;HBB;FTL;S100A11;NFASC;PLAUR;HLA-B;CDA;CTSS;CD44;SLC2A5;CSTB;ANPEP;NDUFC2;ANXA2;CD59;DYNLL1;BST1;PSMA2;PSMA5;PTX3;AGA;FTH1;NPC2;TIMP2;QPCT;ATP6V0C;COMMD9;PSMD14;PYCARD;CAP1;LAMP2;GLA;B2M;IQGAP1;PPIA;NIT2;ATP6AP2;CXCL1;MGST1;ADGRE5;PNP;PSMB1;PPIE;LAMTOR2;CD58;ARPC5;PLAU;COTL1;DNAJC3;CYSTM1;LGALS3;QSOX1;DYNLT1;APRT;LAMTOR3;CD63;CTSD;PSMD11;RAB5C;VAPA;MVP;RHOA;PSMD12;DSN1;SNAP23;RAB31
regulation of execution phase of apoptosis (GO:1900117)	0.025696625170054745	0.7070392637379818	2.061922690408035	3.84%	MTRNR2L1;FAP;MTRNR2L3;PTGIS
regulation of hematopoietic stem cell differentiation (GO:1902036)	0.025495870285913696	0.37544005814355486	2.0617976012219286	24.82%	RUNX1;PSMB2;PSMA2;PSMA5;PSMD14;PSMD9;PSMA4;PSMB1;PSMA1;EIF2AK2;PSMD11;PSMC5;PSMB5;PSMB6;PSMD12;PSME2;PSMD10;PSMC2;PSMA7;PSMC4;PSMB4;GATA2
mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)	0.02742914330180581	0.7557252891090295	2.0509861755359475	16.78%	UQCRQ;UQCR11;UQCRB;UQCR10;UQCRHL
sulfur compound catabolic process (GO:0044273)	0.02747189274348669	0.4686418963856861	2.049944955147707	10.22%	OMD;BGN;PRELP;FMOD;DCN;CHAC1;LUM;OGN;HEXA
negative regulation of bone mineralization (GO:0030502)	0.027530776580826543	0.7626595713759929	2.04827929003777	1.99%	SRGN;GREM1;ECM1
regulation of blood coagulation (GO:0030193)	0.027522128702004035	0.5260847503820302	2.0472555956984233	6.88%	SERPINE2;FAP;SERPINE1;CAV1;TFPI;THBS1;ADTRP
regulation of nuclease activity (GO:0032069)	0.02928281541137144	0.8080165585216872	2.038517265466707	1.09%	OASL;OAS2;OAS3;OAS1
skeletal muscle contraction (GO:0003009)	0.002825292298717981	-0.8109938138200841	-2.0359124422023025	7.86%	MYH7;TNNI1;TNNC1;TNNI3;TCAP;RCSD1;CCDC78
negative regulation of protein catabolic process (GO:0042177)	0.02986843716964263	0.561509257355339	2.0354835821602233	10.58%	TIMP1;FMN2;TIMP3;TIMP2;IRAK3
